en	hil
There really is no other information source on the planet containing the number of reported survey dives with such a broad geographic scope.	Wala gid sing iban pa nga ginhalinan sang impormasyon sa planeta nga nagaunod sang kadamuon sang ginreport nga mga survey dive nga may amo sini ka malapad nga geograpiko nga kasangkaron.
"""Portrait of the Artist, 1993."""	"""Laragway sang Artista, 1993."""
"""With lost-foam casting, it is possible to manufacture components with complex geometries much more efficiently than using conventional methods."""	"""Sa lost-foam casting, posible nga makahimo sang mga sangkap nga may komplikado nga mga geometriya sing mas episyente sangsa paggamit sang naandan nga mga pamaagi."""
"""Instead, they rely on advanced OCR, or Optical Character Recognition, technologies to accurately identify the key data elements from invoice documents and deliver this information to an ERP System."""	"""Sa baylo, nagasalig sila sa abanse nga OCR, ukon Optical Character Recognition, nga mga teknolohiya sa pagkilala sing sibu sang mga yabi nga mga elemento sang datos gikan sa mga dokumento sang invoice kag pagdul-ong sini nga impormasyon sa isa ka ERP System."""
"""Safe for ovens, freezers, and dishwashers."""	"""Luwas para sa mga hurno, freezer, kag dishwasher."""
Gather input from daily users.	Magtipon sang input gikan sa adlaw-adlaw nga mga tiggamit.
Mentally scan your body from head to toe.	I-scan sa hunahuna ang imo lawas halin sa ulo pakadto sa tiil.
What mere _English_ word could have expressed a distinction so well in such a case as the following?	Ano nga _Ingles_ nga tinaga ang makapabutyag sang isa ka kinatuhayan sing maayo sa isa ka kaso subong sang masunod?
This uncertainty creates the potential for instability in the banking system.	Ini nga walay kapat-uran nagahimo sang potensyal para sa pagkawalay kalig-unan sa sistema sang bangko.
"""Jourdan's forces, especially his left flank, were severely pressed; the French line collapsed upon itself at both ends as the soldiers fell back."""	"""Ang mga pwersa ni Jourdan, ilabi na ang iya wala nga kilid, gin-ipit sing daku; ang linya sang Pransia nahulog sa iya kaugalingon sa magtimbang nga punta samtang ang mga soldado nag-atras."""
"""With water out there, nothing more would be needed to jump-start the massive subdivisions and other sprawling activities that would make some local land speculators a lot of money."""	"""Sa tubig didto, wala na sing kinahanglanon pa sa pagsugod sang dalagku nga mga subdibisyon kag iban pa nga nagalapta nga mga hilikuton nga makahimo sa pila ka lokal nga mga espekulador sang duta nga madamo nga kuwarta."""
Unexpectedly, the board of directors attended the spreadsheet before the end of day.	Sa wala ginapaabot, ang board of directors nagtambong sa spreadsheet antes matapos ang adlaw.
"""The state shall support scientific research and guarantee the freedom of scientific, literary, artistic, and cultural creative activity."""	"""Ang estado dapat magsuporta sa siyentipiko nga pagpanalawsaw kag magagarantiya sang kahilwayan sang siyentipiko, literaryo, artistiko, kag kultural nga hilikuton sa pagpanuga."""
What were their differences.	Ano ang ila mga kinalain.
Stomp Out Stigma engages the community in activities to think about alternative narratives and recommendations when dealing with mental health struggles and empowerment.	Ang Stomp Out Stigma naga-engage sa komunidad sa mga hilikuton sa paghunahuna sang alternatibo nga mga sugilanon kag mga rekomendasyon kon naga-atubang sa mga paghimakas sa ikaayong lawas sang hunahuna kag paghatag sing gahum.
"""Sustainable land use/ management of space and linkages with biodiversity conservation, water management and energy; ?"""	"""Mapadayonon nga paggamit sang duta/ pagdumala sang espasyo kag mga kaangtanan sa pagtipig sang biodiversity, pagdumala sang tubig kag enerhiya; ?"""
Cambridge: Bioinformatics; 2010.	Cambridge: Bioinformatics; 2010.
"""The southern facade, which was designed with an Oriental motif, is reminiscent of the temples of Alhambra."""	"""Ang nabagatnan nga atubang, nga gindesinyo nga may Oriental nga motibo, nagapahanumdom sang mga templo sang Alhambra."""
"""These are the Fundamentals of Land Surveying and the Principals and Practice of Surveying, each eight hours long."""	"""Amo ini ang mga Sadsaran sang Pagsurbey sang Duta kag ang mga Prinsipyo kag Pagpraktis sang Pagsurbey, ang kada isa walo ka oras ang kalawigon."""
"""In the final video, the main threat is pollution from boat falling down to the sea beds, which are dugongs's and green turtles's food."""	"""Sa katapusan nga video, ang panguna nga pamahog amo ang polusyon gikan sa sakayan nga nagakahulog sa mga salog sang dagat, nga amo ang pagkaon sang mga dugong kag berde nga mga pawikan."""
"""This type of paper is similar to a social issues essay, as it presents the idea writer wishes to pursue."""	"""Ini nga sahi sang papel kaangay sang isa ka essay sa mga isyu sosyal, bangud ginapresentar sini ang ideya nga luyag tinguhaan sang manunulat."""
Carriages were the primary form of mass transportation in the pre-locomotive age.	Ang mga karo amo ang panguna nga porma sang transportasyon sang masa sa panahon antes sang lokomotibo.
Entertainment's implications for people and society is much more deeper and broader than democracy.	Ang mga implikasyon sang kalingawan para sa mga tawo kag katilingban mas madalom kag mas malapad sangsa demokrasya.
"""A useful work that adopts a broadly psychoanalytic and thematic approach to Resnais's work and addresses the significance of silent cinema, musicals, and cartoons to the director's vision."""	"""Isa ka mapuslanon nga obra nga nagagamit sang malapad nga psychoanalytic kag thematic nga pamaagi sa obra ni Resnais kag nagasabat sang kahulugan sang hipos nga sine, mga musikal, kag mga cartoon sa panan-awan sang direktor."""
This suggests that some physical effect or phenomenon other than simple data flow and information processing might be involved in perception.	Nagapakita ini nga ang pila ka pisikal nga epekto ukon hitabo magluwas sa simple nga pag-ilig sang datos kag pagproseso sang impormasyon mahimo nga nadalahig sa paghangop.
There is an old story about a teacher who asked her students one simple question. the hypothesis replicated the structure of a DNA molecule under carefully monitored conditions.	May isa ka daan nga istorya parte sa isa ka manunudlo nga nagpamangkot sa iya mga estudyante sang isa ka simple nga pamangkot. ang hypothesis nagkopya sang istruktura sang isa ka molekula sang DNA sa idalom sang maid-id nga ginabantayan nga mga kondisyon.
In many cases, we settled on the vegetarian option explaining they had a nut allergy.	Sa madamo nga mga kaso, nagdesisyon kami sa vegetarian nga kapilian nga nagapaathag nga may alerdyi sila sa nut.
"""On the one hand, destruction of our environment and waste of our resources absolutely cannot continue."""	"""Sa isa ka bahin, ang pagguba sang aton palibot kag pag-usik sang aton mga manggad indi gid makapadayon."""
Not long ago, a group of students finished the worksheet.	Wala madugay, natapos sang isa ka grupo sang mga estudyante ang worksheet.
A breakthrough has been reported in grandpa ate a cake with lots of joy.	Ang isa ka pag-uswag ginreport sa si lolo nga nagkaon sang isa ka cake nga may madamo nga kalipay.
"""By the time the marchers reached the steps of the Alabama State Capitol, on March 25, their numbers had swollen to 25,000."""	"""Sang tion nga ang mga nagmartsa nakalab-ot sa mga halintang sang Alabama State Capitol, sang Marso 25, ang ila kadamuon nagdamo sa 25,000."""
The current system will be replaced by one that enhances government stability and will make it more possible for the elected prime minister to complete his term in office.	Ang karon nga sistema pagabuslan sang isa nga nagapauswag sang kalig-on sang gobyerno kag magahimo nga mas posible para sa napilian nga primer ministro nga matapos ang iya termino sa opisina.
In practice the prohibition did not appear to weaken the role of some ethnic minorities in the political process; a number of parties in reality represented various ethnic minority groups.	Sa praktis ang pagdumili wala daw nagapaluya sang papel sang pila ka etniko nga mga minorya sa proseso sang politika; ang pila ka mga partido sa pagkamatuod nagarepresentar sang nagkalainlain nga mga grupo sang etniko nga minorya.
A well-known thought experiment begins with a single, deceptively simple choice. we analysed the consumer demand pattern behind the algorithmic personalisation of e-commerce recommendations drawing on behavioural economics principles.	Ang isa ka kilala nga eksperimento sa panghunahuna nagasugod sa isa ka, malimbungon nga simple nga pagpili. gin-analisar namon ang pattern sang demand sang konsumidor sa likod sang algorithmic personalization sang mga rekomendasyon sa e-commerce nga nagakuha sa mga prinsipyo sang behavioral economics.
"""A server daemon running on one computer manages job submissions, assignments and other client requests."""	"""Ang server daemon nga naga-obra sa isa ka kompyuter nagadumala sang mga pagsumiter sang trabaho, mga buluhaton kag iban pa nga mga pangabay sang kliyente."""
"""If you're looking for an easy to digest protein, adzuki beans are a great bean to add to your diet and food storage plan."""	"""Kon nagapangita ka sang mahapos tunawon nga protina, ang adzuki beans isa ka maayo nga liso nga idugang sa imo pagkaon kag plano sa pagtipig sang pagkaon."""
The streaming community recently analysed the game theory mechanics of the ethical dimensions of loot box monetisation models drawing on game-theoretic decision frameworks.	Ang komunidad sang streaming bag-o lang nag-analisar sang mga mekaniko sang teoriya sang hampang sang mga etikal nga mga dimensyon sang mga modelo sang pag-monetize sang loot box nga nagakuha sa mga gambalay sang desisyon nga teoriya sang hampang.
Natural law is that which is there by nature.	Ang kinaugali nga kasuguan amo ang yara sa kinaugali.
Now, Mother is inside the living room.	Subong, ara si Nanay sa sulod sang sala.
"""Somewhat amusingly, Curiosity actually found the evidence it was looking for way back in Yellowknife Bay - one of its first destinations, which it visited almost two years ago."""	"""Medyo makalilipay, nakita gid sang Curiosity ang ebidensya nga ginapangita sini sa Yellowknife Bay - isa sang una sini nga mga destinasyon, nga iya ginkadtuan halos duha ka tuig na ang nagligad."""
Far more effectively than anticipated, we arranged over the phone to follow up on the application and managed to sort everything out.	Mas epektibo sangsa ginapaabot, nag-areglo kami paagi sa telepono sa pag-follow up sa aplikasyon kag natigayon nga masolbar ang tanan.
To clarify, local residents assessed the public square.	Para maklaro, gin-assess sang mga lokal nga pumuluyo ang plasa publiko.
thin	manipis
"""Croatia, Slovenia, and Macedonia declared their independence from Yugoslavia in 1991; Bosnia and Herzegovina did so the following year."""	"""Ang Croatia, Slovenia, kag Macedonia nagdeklarar sang ila kahilwayan gikan sa Yugoslavia sang 1991; ang Bosnia kag Herzegovina naghimo sini sang masunod nga tuig."""
Journal of Pediatric Psychology.	Journal of Pediatric Psychology.
"""Ability to apply advanced principles, theories, and concepts, and contribute to the development of innovative principles and ideas."""	"""Abilidad sa pag-aplikar sang mga abanse nga mga prinsipyo, mga teoriya, kag mga konsepto, kag makaamot sa pagpauswag sang mga makabag-o nga mga prinsipyo kag mga ideya."""
