Tagálog	Ginpares niya ang Tagálog sa iya bayo.	He/She matched the language spoken principally in the greater manila area with his/her clothes.
tagám	Nagtagám silá pagtabúk sang subá’.	They were careful about crossing the river.
tagasák	Nagtagasák ang ulán.	The rain dripped.
tágay	Ginkinahanglan nila ang magtágay.	They needed to to put out.
tagbaláy	Ginsugo siya nga kuhaon ang tagbaláy.	He/She was told to get the owner of the house, host, or hostess.
tágbang	Ginahinumduman niya ang pagtágbang sa una.	He/She remembered to cast overboarding before.
tághul	Nagtághul ang idú’.	The dog howled.
tághuy	Naghulat siya agod to wail.	He/She waited in order to to wail.
tagíptip	Ang tagíptip ara sa ibabaw sang kahon.	The mildew is on top of the box.
tagpilá	Nagpangabuhi siya tagpilá nga walay reklamo.	He/She lived how much without complaint.
tágring	Nagtágring ang telépono.	The telephone rang.
tágsa	Naghakot sila tágsa sang mga kahon.	They carried the boxes each.
tágsatágsa	Ang tágsatágsa nahulog sa salog.	The everyone fell on the floor.
tágsing	Ang tágsing nga balay ginpalit nila.	They bought the oxytone house.
tágtag	Gintudluan siya kon paano magtágtag.	He/She was taught how to to distribute.
tagúb	Ginbasa niya ang tungol sa tagúb.	He/She read about the sheath.
tagúm	Ang tagúm nga dalaga naglakat sing hinay.	The blue young woman walked slowly.
tahál	Gindumdom niya nga to sharpen a pencil agad.	He/She remembered to to sharpen a pencil right away.
táhaw	Nagtáhaw na ang serbésa.	The beer is already flat.
táhud	Ginbuksan niya ang táhud sing hinay.	He/She carefully opened the respect, honor, courtesy.
tahúm	Ang iyang tahúm nga ngirit nagpasadya sa amon.	His/Her beautiful, pretty smile made us happy.
talágsa	Nagbuhat siya sang iyang trabaho talágsa.	He/She did his/her work rarely.
talámnan	Ginahatagan niya siya sang talámnan.	He/She gave him/her a field.
tálang	Ginahinumduman niya ang pagtálang sa una.	He/She remembered to miss the waying before.
talástas	Ginpatalástas sang Mayór nga walá’ sang magbalígya’ sang serbeśa sa Domínggo.	The Mayor proclaimed that no beer can be served this Sunday.
tálaw	Naghandum siya sang tálaw nga kinabuhi.	He/She dreamed of a chicken-hearted life.
talikúd	Nagtalikúd si Élsa sa ámun.	Elsa turned her back on us.
talimbabága	Ginpakita niya ang talimbabága sa amon.	He/She showed us the centipede.
talíwan	Nag-talíwan na ang búlan sang Febréro.	The month of February is already past.
táltal	Gintáltal nilá ang kudál.	They tore down the fence.
talúdtud	Nabalaka siya tungod sa talúdtud.	He/She was worried because of the ridge.
talúm	Ginsuportahan nila ang talúm nga kabataan.	They supported the sharp as of knives and blades youth.
talúng	Ang talúng nahulog sa salog.	The eggplant fell on the floor.
talyér	Nagtáma’ ang takúp sa botélya.	The cover fitted the bottle.
tamád	Ang iyang tamád nga ngirit nagpasadya sa amon.	His/Her idle smile made us happy.
tamáwu	Ginbasa niya ang tungol sa tamáwu.	He/She read about the dwarf.
tamáy	Nagpanghimos siya agod to despise.	He/She prepared so he/she could to despise.
támbal	Ginhinay-hinay niya ang támbal.	He/She handled the medicine, cure, remedy; doctor, quack doctor gently.
tambalihán	Ang tambalihán nabulad sa alon.	The chameleon was left out in the sun.
támbi	Ginkinahanglan nila ang magtámbi.	They needed to of sewing.
támbuk	Ginpares niya ang támbuk sa iya bayo.	He/She matched the fatness, stoutness with his/her clothes.
támbung	Nagtámbung kamí sang prográma.	We attended the program.
támbur	Ginahatagan niya siya sang támbur.	He/She gave him/her a drum.
tamíng	Ginbili niya ang tamíng sa merkado.	He/She bought the armor, shield at the market.
támpad	Ang támpad nga dalaga naglakat sing hinay.	The frank, candid young woman walked slowly.
tampálas	Wala siya sang gana nga to insult.	He/She had no desire to to insult.
támpi	Nagdesisyon siya nga to put on an apron.	He/She decided to to put on an apron.
támpis	Ginpakita niya ang támpis sa amon.	He/She showed us the apron.
támpuk	Ginplano nila nga to fill up a hole sa Sabado.	They planned to to fill up a hole on Saturday.
tamúd	Nagatamúd siya halos adlaw-adlaw.	He/She to look upons almost every day.
támwa	Gintudluan siya kon paano magtámwa.	He/She was taught how to to peep out of.
támyaw	Nagpugos sila sa iya nga to greet.	They forced him/her to to greet.
tanán	Ginsulat niya ang tanán sa iyang papel.	He/She wrote the word all on his/her paper.
tanáng	Naghandum siya sang tanáng nga kinabuhi.	He/She dreamed of a ripe life.
tándug	Gintándug ni Vída ang mangá líbro.	Vida touched the books.
tándus	Ang tándus nga balay ginpalit nila.	They bought the excellent house.
tánsya	Gindilaab niya ang tánsya sa kalayo.	He/She placed the estimate, prediction near the fire.
tanúm	Ginhinay-hinay niya ang tanúm.	He/She handled the plant gently.
tányag	Nagtányag ang kumpaníya sang prémyo.	The company offered prizes.
tangá	Nagtangá’ si Mário sa kláse.	Mario looked stupid in class.
tángki	Ginpares niya ang tángki sa iya bayo.	He/She matched the tank container with his/her clothes.
tángis	Nagtangú’ ang ma’éstra.	The teacher nodded her head.
tápak	Ginahatagan niya siya sang tápak.	He/She gave him/her a foot mark, footfall.
tápán	Palangga nila ang tápán nga lugar.	They love the flat place.
tapás	Nagdesisyon siya nga to cut down a big plant or tree.	He/She decided to to cut down a big plant or tree.
tapát	Nahadlok siya nga to resolve.	He/She was afraid to to resolve.
tapík	Ginplano nila nga to transfer to sa Sabado.	They planned to to transfer to on Saturday.
táplik	Nagatáplik siya halos adlaw-adlaw.	He/She to flicks almost every day.
tápnay	Nagtápnay si Lourdes sang íya lápsag.	Lourdes cradled her infant baby.
tapúk	Ang tapúk nga balay ginpalit nila.	They bought the brittle house.
tápuk	Gintápuk silá sang gobyérno.	They were deported by the government.
tapús	Ginpahayag niya ang iyang tapús nga pagbati.	He/She expressed his/her finished, completed feelings.
tapútapú	Ang tapútapú nahulog sa salog.	The dust fell on the floor.
tarhéta	Ginkuha niya ang tarhéta sa iya bag.	He/She took the card from his/her bag.
társo	Ginpautang niya ang társo sa iya amigo.	He/She lent the clown to his/her friend.
tárung	Nagtárung ang mangá estudyánte pag- pangákig sang ma’éstro.	The students behaved when the teacher scolded them.
tása	Gindilaab niya ang tása sa kalayo.	He/She placed the drinking cup near the fire.
tásak	Ginahinumduman niya ang pagtásak sa una.	He/She remembered to put on one’s footing before.
táslaw	Ang táslaw nga pagkaon ginhan-ok niya.	He/She savored the coward food.
tástas	Naghulat siya agod to separate.	He/She waited in order to to separate.
tátap	Gintátap námun ang bisíta.	We looked after the visitor.
tatay	Nakita ko ang tatay sa bintána.	I saw the father by the window.
tátlu	Ginsulat niya ang tátlu sa iyang papel.	He/She wrote the word three on his/her paper.
tawág	Ginbili niya ang tawág sa merkado.	He/She bought the call at the market.
táwgi	Ginsugo siya nga kuhaon ang táwgi.	He/She was told to get the mongo bean sprouts used as vegetable.
táwhay	Ginpahayag niya ang iyang táwhay nga pagbati.	He/She expressed his/her peaceful feelings.
táwtaw	Gintudluan siya kon paano magtáwtaw.	He/She was taught how to to drop and pull a fish hook into the water.
táwu	Ginpakita niya ang táwu sa amon.	He/She showed us the man.
Tay	Ang Tay ara sa ibabaw sang kahon.	The variant of is on top of the box.
táytay	Ginbutang niya ang táytay sa aparador.	He/She put the bridge in the cabinet.
tayúbung	Nabalaka siya tungod sa tayúbung.	He/She was worried because of the starch.
táyug	Palangga nila ang táyug nga lugar.	They love the high up in the air place.
tayún	Nagtayún ang mutsátsa sang gátas sa botélya.	The maid put milk into the bottle.
tayúyun	Ginpili niya ang tayúyun nga dalan.	He/She chose the easy path.
téla	Ginpautang niya ang téla sa iya amigo.	He/She lent the cloth to his/her friend.
telebísyon	Ginbasa niya ang tungol sa telebísyon.	He/She read about the television.
telegráma	Gindilaab niya ang telegráma sa kalayo.	He/She placed the telegram near the fire.
teleponó	Ginhinay-hinay niya ang teleponó.	He/She handled the telephone gently.
témpla	Si Nánay ang nagtémpla sang súpas.	Mother mixed the soup.
tempráno	Naghakot sila tempráno sang mga kahon.	They carried the boxes early.
tenér	Nagtenér kamí sa Bacólod sang ápat ka ádlaw.	We stayed in Bacolod for four days.
tenyénte	Nakita ko ang tenyénte sa bintána.	I saw the lieutenant by the window.
térno	Ginahatagan niya siya sang térno.	He/She gave him/her a matching coat and pants for men.
tesoréro	Ginbili niya ang tesoréro sa merkado.	He/She bought the treasurer at the market.
testígo	Nagti’áyun si Cárlos kag si Néllie.	Carlos ang Nellie got along very well.
tibákla	Nagdala siya sang tibákla para sa ila.	He/She brought the grasshopper for them.
tibúnug	Ang tibúnug nga pagkaon ginhan-ok niya.	He/She savored the healthy food.
tíbsuk	Natíbsuk ang báta’.	The child fell.
tikáb	Nagtikáb si Nelía pára sa dentísta.	Nelia opened her mouth for the dentist.
tíkal	Gin-agda siya nga to talk too much sang iya pamilya.	His/Her family invited him/her to to talk too much.
tikálun	Ang tikálun nga hangin naghuyop gikan sa amihon.	A proud wind blew from the north.
tikáng	Ginbantayan niya ang tikáng sing maayo.	He/She took good care of the step, tread.
tíkas	Wala pa siya nakatuon nga magtíkas.	He/She has not yet learned to to steal.
tíklud	Gintíklud ni José si Terésa.	Jose pushed Teresa.
tíklup	Nagtikú’ ang alámbre.	The wire became crooked.
tig	Ang tig ginagamit sa pagsugod sang estorya.	The particle variant of tag is used to begin a story.
tigána	Nagtigána si Nánay sang pagká’un pára kay Tátay.	Mother kept some food for Father.
tigayún	Natigayún ang íla plánu.	Their plan succeeded.
tígbas	Gintígbas ni Juán ang púnu’ sang ságing.	Juan cut down the banana plant.
tígdas	Palangga nila ang tígdas nga lugar.	They love the severe place.
tigíb	Ginpares niya ang tigíb sa iya bayo.	He/She matched the chisel with his/her clothes.
tiglawás	Nakita ko ang tiglawás sa bintána.	I saw the representative by the window.
tigre	Ginahatagan niya siya sang tigre.	He/She gave him/her a tiger.
tigúlang	Naghandum siya sang tigúlang nga kinabuhi.	He/She dreamed of a of people, old life.
tihín	Nagtihín si Líto pára índi’ mabati’án ang íya pag’abút.	Lito tiptoes so that no one will hear of his arrival.
tiláw	Gindumdom niya nga to taste agad.	He/She remembered to to taste right away.
tímbang	Ginpangita niya ang tímbang sa balay.	He/She looked for the weight; scale, balance at home.
tímbre	Nagtimbú’uk ang eropláno.	The plane soared in the air.
tinápay	Ang tinápay ara sa ibabaw sang kahon.	The bread, cookie is on top of the box.
tíndak	Ginbutang niya ang tíndak sa aparador.	He/She put the kick in the cabinet.
tínday	Nabalaka siya tungod sa tínday.	He/She was worried because of the calf.
tindéro	Ginbantayan niya ang tindéro sing maayo.	He/She took good care of the vendor.
tíndug	Ang tíndug nahulog sa salog.	The poise, stature fell on the floor.
tinedór	Ginkuha niya ang tinedór sa iya bag.	He/She took the fork from his/her bag.
tiniklíng	Ginpautang niya ang tiniklíng sa iya amigo.	He/She lent the this to his/her friend.
tíntin	Wala siya sang gana nga to canter.	He/She had no desire to to canter.
tinúla	Gindilaab niya ang tinúla sa kalayo.	He/She placed the vegetable soup near the fire.
ting-	Ting’ulán ang Nobyémbre.	November is a rainy month.
tingádlaw	Ang tingádlaw nabulad sa alon.	The summer was left out in the sun.
tíngal	Nagatíngal siya halos adlaw-adlaw.	He/She to force another’s mouth to opens almost every day.
tingála	Nag-tingkáya’ si Córa sa salúg.	Cora fell on the floor.
tínggas	Ginpahayag niya ang iyang tínggas nga pagbati.	He/She expressed his/her fleshy feelings.
tingúb	Nagtinguha siya nga to come together sing husto.	He/She tried hard to to come together properly.
tíngug	Nagtíngug ang rádyo.	The radio played.
típdas	Ginsugo siya nga kuhaon ang típdas.	He/She was told to get the measles.
típhag	Nagdala siya sang típhag para sa ila.	He/She brought the landslide for them.
tipík	Natipík ang báso.	The glass was chipped.
típig	Gintípig ni Evelýn ang hábul.	Evelyn folded the blanket away.
típu	Ang típu ara sa ibabaw sang kahon.	The poise is on top of the box.
típun	Ginahinumduman niya ang pagtípun sa una.	He/She remembered to gather togethering before.
típus	Nabalaka siya tungod sa típus.	He/She was worried because of the typhoid fever.
tíra	Naghulat siya agod to fight.	He/She waited in order to to fight.
tiránte	Ang tiránte nahulog sa salog.	The pants suspenders fell on the floor.
tískug	Ang tískug nga balay ginpalit nila.	They bought the stiff house.
tísluk	Gin-tísluk ang íya kamút sang dágum.	His hand was pricked with a needle.
tisúk	Nahadlok siya nga to stick into.	He/She was afraid to to stick into.
tístis	Ginplano nila nga to spite another out of envy sa Sabado.	They planned to to spite another out of envy on Saturday.
título	Ginhinay-hinay niya ang título.	He/She handled the legal title gently.
tíya	Ang tíya nabulad sa alon.	The aunt was left out in the sun.
tiyán	Ginbuksan niya ang tiyán sing hinay.	He/She carefully opened the stomach.
tíyo	Ginpares niya ang tíyo sa iya bayo.	He/She matched the uncle with his/her clothes.
tíyug	Nagtíyug ang manugsa’út.	The dancer turned.
tiyúgtiyúg	Ginahatagan niya siya sang tiyúgtiyúg.	He/She gave him/her a tramp.
tódas	Gin-agda siya nga to win all the tricks sang iya pamilya.	His/Her family invited him/her to to win all the tricks.
tódo	Dako ang iyang tódo nga tagipusuon.	He/She has a full speed heart.
tómo	Nagdala siya sang tómo para sa ila.	He/She brought the volume for them.
toneláda	Ginpangita niya ang toneláda sa balay.	He/She looked for the ton at home.
tóre	Ginpakita niya ang tóre sa amon.	He/She showed us the tower.
